LINE_ITEM_TYPE,TASK_CODE,ACTIVITY_CODE,EXPENSE_CODE,DESCRIPTION,TK_CLASSIFICATION,BLOCKBILLING,VAGUE,MISMATCH,PROHIBITED_ADMIN,MIN_AMOUNT,MAX_AMOUNT,MIN_UNITS,MAX_UNITS,UNIT_COST,RECEIPT_REQUIRED,GENERATE_RECEIPT
FEE,PA250,A106,,Set up publication watch alerts and review newly published applications for potential conflicts. Communicate with client and inventors to confirm instructions and approvals.,Partner,N,N,N,N,,,,,,,
FEE,PA350,A104,,"Prepare continuing application papers and updated claims set, preserving priority to the parent filing. Review and analyze communications, evidence, and filings for accuracy.",Associate,N,N,N,N,,,,,,,
FEE,TR499,A110,,"Complete IP prosecution work associated with task TR499 and document outcomes for the client. Update docketing, maintain files, and manage prosecution documentation.",Paralegal,N,N,N,N,,,,,,,
FEE,TR310,A105,,"Prepare and file trademark application for {NAME_PLACEHOLDER} Cloud covering downloadable software for data analytics, including specimen and first-use information. Coordinate with internal legal team members and paralegals on execution.",Associate,N,N,N,N,,,,,,,
FEE,TR120,A106,,"Develop prosecution strategy and timeline, including claim or goods/services positioning for filing. Communicate with client and inventors to confirm instructions and approvals.",Paralegal,N,N,N,N,,,,,,,
FEE,PA499,A111,,Complete IP prosecution work associated with task PA499 and document outcomes for the client. Perform other related services as required by the matter. Also prepare client update email and confirm filing instructions before submission.,Partner,Y,N,N,N,,,,,,,
FEE,PA330,A104,,"Prepare design patent application, including figures coordination and design claim language for AU filing. Review and analyze communications, evidence, and filings for accuracy.",Partner,N,N,N,N,,,,,,,
FEE,PA120,A110,,"Develop prosecution strategy and timeline, including claim or goods/services positioning for filing. Update docketing, maintain files, and manage prosecution documentation.",Paralegal,N,N,N,N,,,,,,,
FEE,PA230,A102,,Conduct clearance review of patent claims related to the data compression algorithm implementation and potential third-party coverage. Conduct targeted legal and factual research to support the task.,Partner,N,N,N,N,,,,,,,
FEE,PA270,A106,,"Check application status, maintenance fee schedule, and docket deadlines; report status summary to client. Communicate with client and inventors to confirm instructions and approvals.",Associate,N,N,N,N,,,,,,,
FEE,PA299,A104,,"Complete IP prosecution work associated with task PA299 and document outcomes for the client. Review and analyze communications, evidence, and filings for accuracy.",Associate,N,N,N,N,,,,,,,
FEE,PA130,A110,,"Organize matter files, update docket dates, and maintain prosecution record for reliable reporting. Update docketing, maintain files, and manage prosecution documentation.",Partner,N,N,N,N,,,,,,,
FEE,TR399,A104,,"Complete IP prosecution work associated with task TR399 and document outcomes for the client. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,TR440,A112,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Bill travel time associated with in-person meeting, interview, or hearing.",Associate,N,N,N,N,,,,,,,
FEE,TR440,A103,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,PA210,A102,,Perform patentability prior art search and analyze references relevant to the disclosed data compression algorithm. Conduct targeted legal and factual research to support the task.,Paralegal,N,N,N,N,,,,,,,
FEE,PA410,A103,,"Prepare and file information disclosure statement listing prior art references and related submission forms. Draft and revise required documents, forms, and supporting statements.",Paralegal,N,N,N,N,,,,,,,
FEE,PA310,A103,,"Draft and finalize provisional patent application materials for CA filing based on autonomous driving module disclosure. Draft and revise required documents, forms, and supporting statements.",Partner,N,N,N,N,,,,,,,
FEE,PA730,A103,,"Draft assignment documents and record ownership changes with the relevant intellectual property office. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,PA320,A103,,"Draft non-provisional patent specification, claims, and abstract for CN filing covering machine-learning model embodiments. Draft and revise required documents, forms, and supporting statements.",Paralegal,N,N,N,N,,,,,,,
FEE,PA350,A106,,"Prepare continuing application papers and updated claims set, preserving priority to the parent filing. Communicate with client and inventors to confirm instructions and approvals.",Associate,N,N,N,N,,,,,,,
FEE,PA299,A106,,Complete IP prosecution work associated with task PA299 and document outcomes for the client. Communicate with client and inventors to confirm instructions and approvals.,Paralegal,N,N,N,N,,,,,,,
FEE,TR299,A110,,"Complete IP prosecution work associated with task TR299 and document outcomes for the client. Update docketing, maintain files, and manage prosecution documentation.",Paralegal,N,N,N,N,,,,,,,
FEE,TR430,A109,,"Analyze trademark office action refusals, draft response with amendments, and submit via appropriate portal. Attend examiner interview, hearing, or scheduled conference related to the matter.",Partner,N,N,N,N,,,,,,,
FEE,TR230,A102,,Perform full trademark clearance search for {NAME_PLACEHOLDER} Labs covering financial services and analyze likelihood of confusion. Conduct targeted legal and factual research to support the task.,Associate,N,N,N,N,,,,,,,
FEE,PA299,A104,,"Complete IP prosecution work associated with task PA299 and document outcomes for the client. Review and analyze communications, evidence, and filings for accuracy.",Partner,N,N,N,N,,,,,,,
FEE,PA210,A104,,"Perform patentability prior art search and analyze references relevant to the disclosed cloud security protocol. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,PA730,A106,,Draft assignment documents and record ownership changes with the relevant intellectual property office. Communicate with client and inventors to confirm instructions and approvals.,Associate,N,N,N,N,,,,,,,
FEE,PA450,A103,,"Prepare post-issuance remedial filing, such as reissue or reexamination request, and coordinate supporting declarations. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,PA320,A102,,"Draft non-provisional patent specification, claims, and abstract for AU filing covering data compression algorithm embodiments. Conduct targeted legal and factual research to support the task.",Partner,N,N,N,N,,,,,,,
FEE,PA740,A106,,Negotiate and draft IP license provisions and coordinate execution and recordkeeping for compliance. Communicate with client and inventors to confirm instructions and approvals.,Associate,N,N,N,N,,,,,,,
FEE,PA340,A106,,"Prepare plant patent application materials, including deposit documentation and drawings, for AU filing. Communicate with client and inventors to confirm instructions and approvals.",Paralegal,N,N,N,N,,,,,,,
FEE,TR599,A106,,Complete IP prosecution work associated with task TR599 and document outcomes for the client. Communicate with client and inventors to confirm instructions and approvals.,Paralegal,N,N,N,N,,,,,,,
FEE,TR250,A105,,Monitor trademark publications for potential conflicts and prepare periodic watch report for the portfolio. Coordinate with internal legal team members and paralegals on execution.,Paralegal,N,N,N,N,,,,,,,
FEE,TR420,A104,,"Draft preliminary amendment updating claims or application details prior to substantive examination. Review and analyze communications, evidence, and filings for accuracy.",Partner,N,N,N,N,,,,,,,
FEE,PA720,A106,,"Review IP portfolio status, identify upcoming renewals, and recommend prosecution priorities for the next quarter. Communicate with client and inventors to confirm instructions and approvals.",Partner,N,N,N,N,,,,,,,
FEE,PA330,A101,,"Prepare design patent application, including figures coordination and design claim language for GB filing. Plan work, outline next steps, and coordinate internal timelines.",Associate,N,N,N,N,,,,,,,
FEE,PA220,A104,,"Perform patentability prior art search and analyze references relevant to the disclosed industrial robotics gripper. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,PA730,A103,,"Draft assignment documents and record ownership changes with the relevant intellectual property office. Draft and revise required documents, forms, and supporting statements.",Partner,N,N,N,N,,,,,,,
FEE,PA220,A105,,Perform patentability prior art search and analyze references relevant to the disclosed edge computing pipeline. Coordinate with internal legal team members and paralegals on execution.,Partner,N,N,N,N,,,,,,,
FEE,PA299,A106,,Complete IP prosecution work associated with task PA299 and document outcomes for the client. Communicate with client and inventors to confirm instructions and approvals.,Associate,N,N,N,N,,,,,,,
FEE,PA430,A108,,"Review patent office action, draft response arguments and claim amendments, and file response with the office. Communicate with the IP office, foreign agents, or other external parties.",Associate,N,N,N,N,,,,,,,
FEE,TR250,A104,,"Monitor trademark publications for potential conflicts and prepare periodic watch report for the portfolio. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,TR399,A103,,"Complete IP prosecution work associated with task TR399 and document outcomes for the client. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,TR250,A104,,"Monitor trademark publications for potential conflicts and prepare periodic watch report for the portfolio. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,PA520,A102,,"Draft non-provisional patent specification, claims, and abstract for US filing covering cloud security protocol embodiments. Conduct targeted legal and factual research to support the task.",Associate,N,N,N,N,,,,,,,
FEE,PA320,A101,,"Draft non-provisional patent specification, claims, and abstract for JP filing covering payment tokenization process embodiments. Plan work, outline next steps, and coordinate internal timelines.",Associate,N,N,N,N,,,,,,,
FEE,PA220,A104,,"Perform patentability prior art search and analyze references relevant to the disclosed payment tokenization process. Review and analyze communications, evidence, and filings for accuracy.",Associate,N,N,N,N,,,,,,,
FEE,PA399,A111,,Complete IP prosecution work associated with task PA399 and document outcomes for the client. Perform other related services as required by the matter. Also prepare client update email and confirm filing instructions before submission.,Paralegal,Y,N,N,N,,,,,,,
FEE,PA230,A106,,Conduct clearance review of patent claims related to the battery management system implementation and potential third-party coverage. Communicate with client and inventors to confirm instructions and approvals.,Associate,N,N,N,N,,,,,,,
FEE,PA410,A106,,Prepare and file information disclosure statement listing prior art references and related submission forms. Communicate with client and inventors to confirm instructions and approvals.,Associate,N,N,N,N,,,,,,,
FEE,PA450,A103,,"Prepare post-issuance remedial filing, such as reissue or reexamination request, and coordinate supporting declarations. Draft and revise required documents, forms, and supporting statements.",Partner,N,N,N,N,,,,,,,
FEE,TR410,A110,,"Prepare and file affidavits, petitions, extensions, declarations, or change of correspondence for prosecution record. Update docketing, maintain files, and manage prosecution documentation.",Associate,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file trademark application for {NAME_PLACEHOLDER} Edge covering clothing and apparel, including specimen and first-use information. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,TR299,A106,,Complete IP prosecution work associated with task TR299 and document outcomes for the client. Communicate with client and inventors to confirm instructions and approvals.,Paralegal,N,N,N,N,,,,,,,
FEE,PA330,A106,,"Prepare design patent application, including figures coordination and design claim language for GB filing. Communicate with client and inventors to confirm instructions and approvals.",Associate,N,N,N,N,,,,,,,
FEE,PA140,A101,,"Prepare and revise budget estimates for expected prosecution steps, fees, and response cycles. Plan work, outline next steps, and coordinate internal timelines.",Partner,N,N,N,N,,,,,,,
FEE,PA399,A106,,Complete IP prosecution work associated with task PA399 and document outcomes for the client. Communicate with client and inventors to confirm instructions and approvals.,Associate,N,N,N,N,,,,,,,
FEE,PA440,A105,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Coordinate with internal legal team members and paralegals on execution.",Partner,N,N,N,N,,,,,,,
FEE,PA430,A108,,"Review patent office action, draft response arguments and claim amendments, and file response with the office. Communicate with the IP office, foreign agents, or other external parties.",Partner,N,N,N,N,,,,,,,
FEE,PA420,A108,,"Draft preliminary amendment updating claims or application details prior to substantive examination. Communicate with the IP office, foreign agents, or other external parties.",Paralegal,N,N,N,N,,,,,,,
FEE,PA220,A102,,Perform patentability prior art search and analyze references relevant to the disclosed optical imaging lens system. Conduct targeted legal and factual research to support the task.,Partner,N,N,N,N,,,,,,,
FEE,TR250,A104,,"Monitor trademark publications for potential conflicts and prepare periodic watch report for the portfolio. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,TR630,A104,,"Analyze trademark office action refusals, draft response with amendments, and submit via appropriate portal. Review and analyze communications, evidence, and filings for accuracy.",Partner,N,N,N,N,,,,,,,
FEE,TR440,A108,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Communicate with the IP office, foreign agents, or other external parties.",Partner,N,N,N,N,,,,,,,
FEE,PA410,A108,,"Prepare and file information disclosure statement listing prior art references and related submission forms. Communicate with the IP office, foreign agents, or other external parties.",Paralegal,N,N,N,N,,,,,,,
FEE,PA210,A102,,Perform patentability prior art search and analyze references relevant to the disclosed payment tokenization process. Conduct targeted legal and factual research to support the task.,Associate,N,N,N,N,,,,,,,
FEE,PA330,A102,,"Prepare design patent application, including figures coordination and design claim language for US filing. Conduct targeted legal and factual research to support the task.",Paralegal,N,N,N,N,,,,,,,
FEE,PA620,A111,,Draft preliminary amendment updating claims or application details prior to substantive examination. Perform other related services as required by the matter. Also review docket deadlines and coordinate e-filing confirmations with paralegal team.,Associate,Y,N,N,N,,,,,,,
FEE,PA299,A102,,Complete IP prosecution work associated with task PA299 and document outcomes for the client. Conduct targeted legal and factual research to support the task.,Associate,N,N,N,N,,,,,,,
FEE,PA230,A102,,Conduct clearance review of patent claims related to the medical device actuator implementation and potential third-party coverage. Conduct targeted legal and factual research to support the task.,Partner,N,N,N,N,,,,,,,
FEE,PA250,A110,,"Set up publication watch alerts and review newly published applications for potential conflicts. Update docketing, maintain files, and manage prosecution documentation.",Associate,N,N,N,N,,,,,,,
FEE,TR440,A106,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Communicate with client and inventors to confirm instructions and approvals.",Paralegal,N,N,N,N,,,,,,,
FEE,TR199,A103,,"Complete IP prosecution work associated with task TR199 and document outcomes for the client. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,TR310,A104,,"Prepare and file trademark application for {NAME_PLACEHOLDER} One covering financial services, including specimen and first-use information. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,PA220,A102,,Perform patentability prior art search and analyze references relevant to the disclosed medical device actuator. Conduct targeted legal and factual research to support the task.,Associate,N,N,N,N,,,,,,,
FEE,PA270,A102,,"Check application status, maintenance fee schedule, and docket deadlines; report status summary to client. Conduct targeted legal and factual research to support the task.",Associate,N,N,N,N,,,,,,,
FEE,PA270,A102,,"Check application status, maintenance fee schedule, and docket deadlines; report status summary to client. Conduct targeted legal and factual research to support the task.",Paralegal,N,N,N,N,,,,,,,
FEE,PA310,A103,,"Draft and finalize provisional patent application materials for JP filing based on wireless sensor disclosure. Draft and revise required documents, forms, and supporting statements.",Paralegal,N,N,N,N,,,,,,,
FEE,PA440,A103,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,PA710,A105,,"Draft formal written opinion on registrability, patentability, or clearance implications for the proposed filing. Coordinate with internal legal team members and paralegals on execution.",Paralegal,N,N,N,N,,,,,,,
FEE,PA350,A104,,"Prepare continuing application papers and updated claims set, preserving priority to the parent filing. Review and analyze communications, evidence, and filings for accuracy.",Associate,N,N,N,N,,,,,,,
FEE,TR250,A102,,Monitor trademark publications for potential conflicts and prepare periodic watch report for the portfolio. Conduct targeted legal and factual research to support the task.,Associate,N,N,N,N,,,,,,,
FEE,TR499,A106,,Complete IP prosecution work associated with task TR499 and document outcomes for the client. Communicate with client and inventors to confirm instructions and approvals.,Partner,N,N,N,N,,,,,,,
FEE,TR299,A101,,"Complete IP prosecution work associated with task TR299 and document outcomes for the client. Plan work, outline next steps, and coordinate internal timelines.",Associate,N,N,N,N,,,,,,,
FEE,PA130,A110,,"Organize matter files, update docket dates, and maintain prosecution record for reliable reporting. Update docketing, maintain files, and manage prosecution documentation.",Paralegal,N,N,N,N,,,,,,,
FEE,PA399,A110,,"Complete IP prosecution work associated with task PA399 and document outcomes for the client. Update docketing, maintain files, and manage prosecution documentation.",Paralegal,N,N,N,N,,,,,,,
FEE,PA740,A104,,"Negotiate and draft IP license provisions and coordinate execution and recordkeeping for compliance. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,PA350,A103,,"Prepare continuing application papers and updated claims set, preserving priority to the parent filing. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,PA340,A111,,"Prepare plant patent application materials, including deposit documentation and drawings, for KR filing. Perform other related services as required by the matter. Also review docket deadlines and coordinate e-filing confirmations with paralegal team.",Associate,Y,N,N,N,,,,,,,
FEE,PA220,A102,,Perform patentability prior art search and analyze references relevant to the disclosed optical imaging lens system. Conduct targeted legal and factual research to support the task.,Associate,N,N,N,N,,,,,,,
FEE,PA540,A111,,"Prepare plant patent application materials, including deposit documentation and drawings, for GB filing. Perform other related services as required by the matter. Also prepare client update email and confirm filing instructions before submission.",Associate,Y,N,N,N,,,,,,,
FEE,TR430,A104,,"Analyze trademark office action refusals, draft response with amendments, and submit via appropriate portal. Review and analyze communications, evidence, and filings for accuracy.",Partner,N,N,N,N,,,,,,,
FEE,TR710,A101,,"Draft formal written opinion on registrability, patentability, or clearance implications for the proposed filing. Plan work, outline next steps, and coordinate internal timelines.",Paralegal,N,N,N,N,,,,,,,
FEE,TR310,A104,,"Prepare and file trademark application for {NAME_PLACEHOLDER} Labs covering downloadable software for data analytics, including specimen and first-use information. Review and analyze communications, evidence, and filings for accuracy.",Associate,N,N,N,N,,,,,,,
FEE,PA210,A104,,"Perform patentability prior art search and analyze references relevant to the disclosed medical device actuator. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,PA330,A111,,"Prepare design patent application, including figures coordination and design claim language for AU filing. Perform other related services as required by the matter. Also review docket deadlines and coordinate e-filing confirmations with paralegal team.",Associate,Y,N,N,N,,,,,,,
FEE,PA320,A102,,"Draft non-provisional patent specification, claims, and abstract for AU filing covering battery management system embodiments. Conduct targeted legal and factual research to support the task.",Paralegal,N,N,N,N,,,,,,,
FEE,PA270,A110,,"Check application status, maintenance fee schedule, and docket deadlines; report status summary to client. Update docketing, maintain files, and manage prosecution documentation.",Paralegal,N,N,N,N,,,,,,,
FEE,PA230,A102,,Conduct clearance review of patent claims related to the biometric authentication implementation and potential third-party coverage. Conduct targeted legal and factual research to support the task.,Paralegal,N,N,N,N,,,,,,,
FEE,PA440,A110,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Update docketing, maintain files, and manage prosecution documentation.",Partner,N,N,N,N,,,,,,,
FEE,PA710,A103,,"Draft formal written opinion on registrability, patentability, or clearance implications for the proposed filing. Draft and revise required documents, forms, and supporting statements.",Partner,N,N,N,N,,,,,,,
FEE,TR230,A102,,Perform full trademark clearance search for {NAME_PLACEHOLDER} Cloud covering computer hardware and analyze likelihood of confusion. Conduct targeted legal and factual research to support the task.,Associate,N,N,N,N,,,,,,,
FEE,TR730,A103,,"Draft assignment documents and record ownership changes with the relevant intellectual property office. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,TR499,A108,,"Complete IP prosecution work associated with task TR499 and document outcomes for the client. Communicate with the IP office, foreign agents, or other external parties.",Associate,N,N,N,N,,,,,,,
FEE,PA110,A106,,Conduct initial inventor and stakeholder interviews to confirm facts and scope for new IP matter. Communicate with client and inventors to confirm instructions and approvals.,Partner,N,N,N,N,,,,,,,
FEE,PA399,A105,,Complete IP prosecution work associated with task PA399 and document outcomes for the client. Coordinate with internal legal team members and paralegals on execution.,Paralegal,N,N,N,N,,,,,,,
FEE,PA299,A102,,Complete IP prosecution work associated with task PA299 and document outcomes for the client. Conduct targeted legal and factual research to support the task.,Paralegal,N,N,N,N,,,,,,,
FEE,PA410,A110,,"Prepare and file information disclosure statement listing prior art references and related submission forms. Update docketing, maintain files, and manage prosecution documentation.",Partner,N,N,N,N,,,,,,,
FEE,PA340,A110,,"Prepare plant patent application materials, including deposit documentation and drawings, for AU filing. Update docketing, maintain files, and manage prosecution documentation.",Partner,N,N,N,N,,,,,,,
FEE,PA730,A103,,"Draft assignment documents and record ownership changes with the relevant intellectual property office. Draft and revise required documents, forms, and supporting statements.",Paralegal,N,N,N,N,,,,,,,
FEE,PA599,A103,,"Complete IP prosecution work associated with task PA599 and document outcomes for the client. Draft and revise required documents, forms, and supporting statements.",Partner,N,N,N,N,,,,,,,
FEE,TR440,A108,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Communicate with the IP office, foreign agents, or other external parties.",Partner,N,N,N,N,,,,,,,
FEE,TR230,A102,,Perform full trademark clearance search for {NAME_PLACEHOLDER} Cloud covering computer hardware and analyze likelihood of confusion. Conduct targeted legal and factual research to support the task.,Partner,N,N,N,N,,,,,,,
FEE,TR599,A104,,"Complete IP prosecution work associated with task TR599 and document outcomes for the client. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,PA410,A103,,"Prepare and file information disclosure statement listing prior art references and related submission forms. Draft and revise required documents, forms, and supporting statements.",Paralegal,N,N,N,N,,,,,,,
FEE,PA350,A110,,"Prepare continuing application papers and updated claims set, preserving priority to the parent filing. Update docketing, maintain files, and manage prosecution documentation.",Partner,N,N,N,N,,,,,,,
FEE,PA599,A104,,"Complete IP prosecution work associated with task PA599 and document outcomes for the client. Review and analyze communications, evidence, and filings for accuracy.",Associate,N,N,N,N,,,,,,,
FEE,PA110,A103,,"Conduct initial inventor and stakeholder interviews to confirm facts and scope for new IP matter. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,PA310,A101,,"Draft and finalize provisional patent application materials for GB filing based on data compression algorithm disclosure. Plan work, outline next steps, and coordinate internal timelines.",Associate,N,N,N,N,,,,,,,
FEE,PA250,A101,,"Set up publication watch alerts and review newly published applications for potential conflicts. Plan work, outline next steps, and coordinate internal timelines.",Associate,N,N,N,N,,,,,,,
FEE,PA440,A104,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,TR730,A106,,Draft assignment documents and record ownership changes with the relevant intellectual property office. Communicate with client and inventors to confirm instructions and approvals.,Paralegal,N,N,N,N,,,,,,,
FEE,TR630,A101,,"Analyze trademark office action refusals, draft response with amendments, and submit via appropriate portal. Plan work, outline next steps, and coordinate internal timelines.",Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,"Prepare and file affidavits, petitions, extensions, declarations, or change of correspondence for prosecution record. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,PA740,A104,,"Negotiate and draft IP license provisions and coordinate execution and recordkeeping for compliance. Review and analyze communications, evidence, and filings for accuracy.",Partner,N,N,N,N,,,,,,,
FEE,PA430,A104,,"Review patent office action, draft response arguments and claim amendments, and file response with the office. Review and analyze communications, evidence, and filings for accuracy.",Partner,N,N,N,N,,,,,,,
FEE,PA330,A104,,"Prepare design patent application, including figures coordination and design claim language for CA filing. Review and analyze communications, evidence, and filings for accuracy.",Associate,N,N,N,N,,,,,,,
FEE,PA210,A106,,Perform patentability prior art search and analyze references relevant to the disclosed machine-learning model. Communicate with client and inventors to confirm instructions and approvals.,Partner,N,N,N,N,,,,,,,
FEE,PA340,A103,,"Prepare plant patent application materials, including deposit documentation and drawings, for GB filing. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,PA350,A106,,"Prepare continuing application papers and updated claims set, preserving priority to the parent filing. Communicate with client and inventors to confirm instructions and approvals.",Associate,N,N,N,N,,,,,,,
FEE,PA140,A101,,"Prepare and revise budget estimates for expected prosecution steps, fees, and response cycles. Plan work, outline next steps, and coordinate internal timelines.",Partner,N,N,N,N,,,,,,,
FEE,TR140,A101,,"Prepare and revise budget estimates for expected prosecution steps, fees, and response cycles. Plan work, outline next steps, and coordinate internal timelines.",Paralegal,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file trademark application for {NAME_PLACEHOLDER} One covering computer hardware, including specimen and first-use information. Draft and revise required documents, forms, and supporting statements.",Associate,N,N,N,N,,,,,,,
FEE,TR750,A110,,"Prepare and file domain name registration paperwork and coordinate with registrar for ownership confirmation. Update docketing, maintain files, and manage prosecution documentation.",Associate,N,N,N,N,,,,,,,
FEE,PA450,A103,,"Prepare post-issuance remedial filing, such as reissue or reexamination request, and coordinate supporting declarations. Draft and revise required documents, forms, and supporting statements.",Paralegal,N,N,N,N,,,,,,,
FEE,PA450,A104,,"Prepare post-issuance remedial filing, such as reissue or reexamination request, and coordinate supporting declarations. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,PA499,A103,,"Complete IP prosecution work associated with task PA499 and document outcomes for the client. Draft and revise required documents, forms, and supporting statements.",Paralegal,N,N,N,N,,,,,,,
FEE,PA440,A105,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Coordinate with internal legal team members and paralegals on execution.",Paralegal,N,N,N,N,,,,,,,
FEE,PA310,A104,,"Draft and finalize provisional patent application materials for CA filing based on edge computing pipeline disclosure. Review and analyze communications, evidence, and filings for accuracy.",Partner,N,N,N,N,,,,,,,
FEE,PA250,A106,,Set up publication watch alerts and review newly published applications for potential conflicts. Communicate with client and inventors to confirm instructions and approvals.,Partner,N,N,N,N,,,,,,,
FEE,PA210,A102,,Perform patentability prior art search and analyze references relevant to the disclosed network intrusion detection. Conduct targeted legal and factual research to support the task.,Associate,N,N,N,N,,,,,,,
FEE,TR440,A110,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Update docketing, maintain files, and manage prosecution documentation.",Partner,N,N,N,N,,,,,,,
FEE,TR440,A104,,"Prepare appeal or opposition materials, including briefs and evidentiary exhibits, for administrative tribunal proceeding. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,TR310,A104,,"Prepare and file trademark application for {NAME_PLACEHOLDER} Edge covering financial services, including specimen and first-use information. Review and analyze communications, evidence, and filings for accuracy.",Paralegal,N,N,N,N,,,,,,,
FEE,PA270,A102,,"Check application status, maintenance fee schedule, and docket deadlines; report status summary to client. Conduct targeted legal and factual research to support the task.",Associate,N,N,N,N,,,,,,,
FEE,PA230,A102,,Conduct clearance review of patent claims related to the battery management system implementation and potential third-party coverage. Conduct targeted legal and factual research to support the task.,Partner,N,N,N,N,,,,,,,
FEE,PA350,A105,,"Prepare continuing application papers and updated claims set, preserving priority to the parent filing. Coordinate with internal legal team members and paralegals on execution.",Associate,N,N,N,N,,,,,,,
FEE,PA450,A101,,"Prepare post-issuance remedial filing, such as reissue or reexamination request, and coordinate supporting declarations. Plan work, outline next steps, and coordinate internal timelines.",Associate,N,N,N,N,,,,,,,
FEE,PA270,A102,,"Check application status, maintenance fee schedule, and docket deadlines; report status summary to client. Conduct targeted legal and factual research to support the task.",Partner,N,N,N,N,,,,,,,
FEE,PA430,A111,,"Review patent office action, draft response arguments and claim amendments, and file response with the office. Perform other related services as required by the matter. Also summarize key issues for client call and record action items in the prosecution log.",Partner,Y,N,N,N,,,,,,,
FEE,PA350,A103,,"Prepare continuing application papers and updated claims set, preserving priority to the parent filing. Draft and revise required documents, forms, and supporting statements.",Partner,N,N,N,N,,,,,,,
FEE,TR140,A101,,"Prepare and revise budget estimates for expected prosecution steps, fees, and response cycles. Plan work, outline next steps, and coordinate internal timelines.",Partner,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file trademark application for {NAME_PLACEHOLDER} Edge covering medical diagnostic devices, including specimen and first-use information. Draft and revise required documents, forms, and supporting statements.",Partner,N,N,N,N,,,,,,,
FEE,TR499,A103,,"Complete IP prosecution work associated with task TR499 and document outcomes for the client. Draft and revise required documents, forms, and supporting statements.",Paralegal,N,N,N,N,,,,,,,
FEE,PA330,A103,,"Prepare design patent application, including figures coordination and design claim language for AU filing. Draft and revise required documents, forms, and supporting statements.",Paralegal,N,N,N,N,,,,,,,
FEE,PA420,A110,,"Draft preliminary amendment updating claims or application details prior to substantive examination. Update docketing, maintain files, and manage prosecution documentation.",Associate,N,N,N,N,,,,,,,
